"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","14.17%","Hazmat",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","11.67%","Gelatinous Octahedron",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","10.00%","Scrap Metal Monster",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","6.67%","Sludge Soaker",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","6.67%","Lab Technician",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","5.83%","Tentacle",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","5.83%","Spore",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","5.00%","Plague Hag",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","5.00%","Slimefist",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","4.17%","Biohazard",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","4.17%","Telekinetic Mutant",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","3.33%","Toxic Warrior",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","3.33%","Sludge Swimmer",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","2.50%","Sludge",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","2.50%","Mutant Ninja",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","1.67%","Outbreak Assassin",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","1.67%","The Menace",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","1.67%","Mutant Mongrel",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","1.67%","Monster Tail",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","0.83%","Mutated Siblings",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","0.83%","Bog Beast",120
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","0.83%","Swamp Runner",120
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","15.99%","Sludge",1013
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","13.62%","Hazmat",1013
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","12.73%","Spore",1013
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","12.73%","Gelatinous Octahedron",1013
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","9.77%","Monster Tail",1013
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","8.59%","Sludge Soaker",1013
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","8.19%","Plague Hag",1013
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","6.91%","Lab Technician",1013
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","5.63%","Scrap Metal Monster",1013
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","2.37%","Bog Beast",1013
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","1.97%","Swamp Runner",1013
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","1.48%","Mutated Siblings",1013
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","22.93%","Plague Hag",1099
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","21.75%","Sludge Soaker",1099
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","15.74%","Gelatinous Octahedron",1099
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","13.10%","Hazmat",1099
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","5.82%","Lab Technician",1099
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","4.82%","Scrap Metal Monster",1099
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","4.73%","Monster Tail",1099
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","3.00%","Mutated Siblings",1099
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","2.91%","Spore",1099
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","2.82%","Bog Beast",1099
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","1.55%","Sludge",1099
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","0.82%","Swamp Runner",1099
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","13.57%","Hazmat",1702
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","12.10%","Sludge Soaker",1702
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","11.16%","Plague Hag",1702
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","10.99%","Biohazard",1702
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","10.69%","Telekinetic Mutant",1702
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","9.87%","Tentacle",1702
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","7.05%","Mutant Ninja",1702
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","5.76%","Lab Technician",1702
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","5.35%","Scrap Metal Monster",1702
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","5.29%","Gelatinous Octahedron",1702
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","2.23%","Monster Tail",1702
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","1.53%","Bog Beast",1702
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","1.47%","Mutated Siblings",1702
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","1.29%","Swamp Runner",1702
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","0.82%","Spore",1702
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","0.82%","Sludge",1702
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","14.34%","Toxic Warrior",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","12.87%","Slimefist",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","12.87%","Hazmat",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","10.86%","Mutant Mongrel",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","10.37%","Outbreak Assassin",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","6.41%","Telekinetic Mutant",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","5.43%","Plague Hag",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","5.00%","Biohazard",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","4.94%","Tentacle",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","4.58%","Lab Technician",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","2.32%","Mutant Ninja",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","2.01%","Scrap Metal Monster",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","1.46%","Gelatinous Octahedron",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","1.46%","Sludge Soaker",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","1.04%","Bog Beast",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.98%","Sludge",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.92%","Swamp Runner",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.79%","Monster Tail",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.67%","Mutated Siblings",1639
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.67%","Spore",1639
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","15.45%","Mutant Mongrel",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","13.82%","Hazmat",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","13.82%","The Menace",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","10.57%","Sludge Swimmer",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","8.94%","Slimefist",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","8.13%","Outbreak Assassin",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","7.32%","Toxic Warrior",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","4.07%","Lab Technician",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","2.44%","Sludge",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","2.44%","Swamp Runner",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","2.44%","Biohazard",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","2.44%","Scrap Metal Monster",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.63%","Telekinetic Mutant",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.63%","Monster Tail",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.81%","Gelatinous Octahedron",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.81%","Bog Beast",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.81%","Spore",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.81%","Mutant Ninja",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.81%","Plague Hag",123
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.81%","Sludge Soaker",123
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","14.62%","Hazmat",1368
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.82%","Mutant Mongrel",1368
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.82%","Mutant Ninja",1368
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.46%","Telekinetic Mutant",1368
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.24%","Outbreak Assassin",1368
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.02%","Slimefist",1368
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","6.58%","Sludge Swimmer",1368
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","6.58%","Toxic Warrior",1368
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","6.43%","The Menace",1368
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","6.36%","Biohazard",1368
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","5.41%","Sludge Soaker",1368
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","5.19%","Plague Hag",1368
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","4.24%","Tentacle",1368
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","3.95%","Scrap Metal Monster",1368
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","3.29%","Lab Technician",1368
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","11.47%","Mutant Mongrel",593
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","11.47%","Mutated Behemoth",593
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","10.79%","Hazmat",593
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","10.79%","The Menace",593
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","7.93%","Outbreak Assassin",593
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","7.59%","Sludge Swimmer",593
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","7.59%","Slimefist",593
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","6.91%","Telekinetic Mutant",593
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","5.73%","Toxic Warrior",593
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","4.55%","Tentacle",593
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","4.22%","Lab Technician",593
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","3.88%","Mutant Ninja",593
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","3.71%","Biohazard",593
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","1.35%","Sludge Soaker",593
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","1.01%","Scrap Metal Monster",593
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","1.01%","Plague Hag",593
